#Subconcepto eco.,Descripción,Año,Programa,Departamento,Pto inicial,Aumentos,Disminuciones,Pto definitivo,Oblig. recon.
22201,Telefónicas,2016,23000,19,4000.0,0.0,0.0,4000.0,5618.22
22201,Telefónicas,2016,32000,19,3300.0,0.0,0.0,3300.0,3460.97
22201,Telefónicas,2016,33000,19,1200.0,0.0,0.0,1200.0,952.43
22201,Telefónicas,2016,33220,19,160.0,0.0,0.0,160.0,195.76
22201,Telefónicas,2016,33310,19,1200.0,0.0,0.0,1200.0,638.1
22201,Telefónicas,2016,33320,19,100.0,0.0,0.0,100.0,63.75
22201,Telefónicas,2016,33510,19,1000.0,0.0,0.0,1000.0,506.58
22201,Telefónicas,2016,33720,19,1300.0,0.0,0.0,1300.0,517.25
22201,Telefónicas,2016,43200,19,0.0,0.0,0.0,0.0,634.51
22201,Telefónicas,2016,91200,19,5000.0,0.0,0.0,5000.0,19822.55
22201,Telefónicas,2016,92000,19,9000.0,0.0,0.0,9000.0,0.0
22001,Ordinario no inventariable,2016,92010,19,14000.0,0.0,0.0,14000.0,13625.56
22205,Informáticas,2016,92010,19,190000.0,0.0,0.0,190000.0,191431.57
22713,Otros trabajos exteriores,2016,92010,19,100000.0,0.0,800.0,99200.0,97950.09
23001,"Dietas, locomoción y traslado del personal",2016,92010,19,1000.0,0.0,0.0,1000.0,141.74
62601,Equipos para procesos de información,2016,92010,19,80000.0,800.0,0.0,80800.0,56146.43
22201,Telefónicas,2016,92910,19,14000.0,0.0,0.0,14000.0,1413.12
22201,Telefónicas,2016,93100,19,1800.0,0.0,0.0,1800.0,2009.05
22201,Telefónicas,2016,93300,19,2250.0,0.0,0.0,2250.0,1435.32
22707,Estudios y trabajos técnicos,2016,92050,20,0.0,18500.0,0.0,18500.0,0.0
23001,"Dietas, locomoción y traslado del personal",2016,92050,20,500.0,1500.0,0.0,2000.0,643.77
62901,Otras inversiones,2016,92050,20,0.0,9196.0,0.0,9196.0,9196.0
