Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.601.04.151.10 2018,6022.0,BESTE URBANIZAZIOAK. LATSUNBE 13-20,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.05.151.10 2019,5898.0,URUMEA-ELKANO ERAIKINA,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.06.151.10 2019,6072.0,FLORIDA-SANEAMENTUA,0.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.11.151.10 2018,5975.0,ETXEBERRI URBANIZAZIOA-II.2 FASEA,0.0,707194.0,0.0,684210.5,22983.5,684210.5,220958.79,220547.39,216100.64,2018,15110,,6,,02
1 02.601.14.151.10 2017,5977.0,URBIETA KALEA PEATONALIZAZIOA,0.0,20000.0,0.0,8954.0,11046.0,8954.0,0.0,0.0,0.0,2017,15110,,6,,02
1 02.601.15.151.10 2018,5978.0,LAIZTIAGA ARRAPALA,0.0,144712.0,0.0,144712.0,0.0,5324.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.601.16.151.10 2018,5979.0,SANEAMENDU TANKEA-Akarregi,0.0,132000.0,0.0,95000.0,37000.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.609.01.133.00 2018,5980.0,TRAFIKO-APARKALEK SISTEMA,0.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2018,13300,,6,,02
1 02.609.01.334.00 2018,5981.0,ATSEGINDEGIKO ITXITURA,0.0,495925.0,0.0,489043.87,6881.13,489043.87,9976.45,9976.45,9976.45,2018,33400,,6,,02
1 02.609.02.151.10 2015,6025.0,HAUR PARKEA ESTALI-ANTZIOLABERRI,0.0,329951.72,0.0,306295.23,23656.49,306295.23,204007.16,204007.16,204007.16,2015,15110,,6,,02
1 02.609.03.341.00 2018,5982.0,PANEL INFORMATIBOAK,0.0,4967.05,0.0,4967.05,0.0,4967.05,4967.05,4967.05,4967.05,2018,34100,,6,,02
1 02.622.01.151.10 2018,5984.0,UDAL ETXEBIZITZAK-ANTZIOLA,0.0,40000.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.622.01.151.10 2017,5983.0,ITURMENDI ETXEBIZITZA DOTAZIONALAK,0.0,301012.0,0.0,280197.81,20814.19,235421.98,16903.64,16903.64,16903.64,2017,15110,,6,,02
1 02.622.01.333.00 2018,5985.0,BITERI KULTUR ETXEA-OBRAK,0.0,96693.48,0.0,96693.48,0.0,0.0,0.0,0.0,0.0,2018,33300,,6,,02
1 02.622.01.342.00 2016,5986.0,KIROLDEGIA-IGERILEKUAK-FASE II,0.0,12351.84,0.0,12351.84,0.0,12351.84,12351.84,12351.84,12351.84,2016,34200,,6,,02
1 02.622.01.432.00 2017,5987.0,PATAGONIA ERAIKINA,0.0,55160.0,0.0,55160.0,0.0,0.0,0.0,0.0,0.0,2017,43200,,6,,02
1 02.622.02.172.20 2018,5988.0,KONPOST PLANTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,17220,,6,,02
1 02.622.02.231.00 2017,5989.0,EMAKUMEEN ETXEA EGOKITZEA,0.0,879635.7,0.0,879635.7,0.0,59669.1,28725.4,18125.8,18125.8,2017,23100,,6,,02
1 02.622.02.334.00 2018,5990.0,SANDIUSTERRI BERRITZEA-DANTZA-MUSIKA,0.0,500000.0,0.0,500000.0,0.0,42785.6,4065.6,4065.6,4065.6,2018,33400,,6,,02
1 02.622.02.933.00 2018,5991.0,LOKAL EROSKETA,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2018,93300,,6,,02
1 02.622.03.334.00 2018,5992.0,MILAGROSA ERAIKINA BERRITU,0.0,70000.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,2018,33400,,6,,02
1 02.622.04.334.00 2018,5993.0,AVE MARIA ERAIKINA,0.0,800000.0,0.0,800000.0,0.0,16480.1,16480.1,16480.1,16480.1,2018,33400,,6,,02
1 02.623.01.162.10 2019,5905.0,KAMIOIA-ORGANIKOA,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,16210,,6,,02
1 02.623.01.162.10 2017,6031.0,MAKINARIA-BARREDORA,0.0,148262.0,0.0,148262.0,0.0,0.0,0.0,0.0,0.0,2017,16210,,6,,02
1 02.623.01.342.00 2017,5994.0,HAIZE SISTEMA.KIROLDEGIA,0.0,254963.0,0.0,254963.0,0.0,6655.0,0.0,0.0,0.0,2017,34200,,6,,02
1 02.623.02.133.00 2019,5611.0,TRAFIKO KAMERAK-ZIRKULAZIOA,15000.0,15000.0,0.0,8243.01,6756.99,8243.01,0.0,0.0,0.0,2019,13300,,6,,02
1 02.623.02.172.40 2019,5899.0,ENERGIA PLANA INBERTSIOAK,75000.0,75000.0,0.0,15889.51,59110.49,15889.51,0.0,0.0,0.0,2019,17240,,6,,02
1 02.623.02.342.02 2019,6076.0,UR HARTUNEA-ZUBIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,34202,,6,,02
1 02.624.01.132.00 2019,5630.0,MOTO/BIZIKL ELEKTRIKOAK..UDALTZAINGOA,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,13200,,6,,02
1 02.624.01.132.00 2018,5995.0,IBILGAILUA.UDALTZAINGOA,0.0,70000.0,0.0,70000.0,0.0,57883.63,48253.48,48253.48,48253.48,2018,13200,,6,,02
1 02.624.01.414.00 2019,6080.0,LANDAZAINA.IBILGAILUA,0.0,0.0,0.0,24200.0,-24200.0,0.0,0.0,0.0,0.0,2019,41400,,6,,02
1 02.624.01.920.00 2019,6073.0,IBILGAILUA-JAKINARAZLEAK,0.0,35000.0,0.0,32449.78,2550.22,32449.78,32449.78,32449.78,32449.78,2019,92000,,6,,02
1 02.625.01.231.00 2019,6074.0,ALTZARIAK-EMAKUMEAREN ETXEA,0.0,160000.0,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,2019,23100,,6,,02
1 02.625.01.332.10 2019,5900.0,LIBURUAK KALEAN ALTZARIAK,30000.0,30000.0,0.0,4210.8,25789.2,4210.8,0.0,0.0,0.0,2019,33210,,6,,02
1 02.625.01.342.00 2018,5996.0,GELA HUTSAK-KIROLDEGIA,0.0,5661.61,0.0,5203.08,458.53,5203.08,4452.88,4452.88,4452.88,2018,34200,,6,,02
1 02.625.01.920.00 2019,4887.0,BULEGO ALTZARIAK.,6000.0,6000.0,0.0,18086.85,-12086.85,18086.85,2028.26,2028.26,2028.26,2019,92000,,6,,02
1 02.626.01.333.00 2019,5627.0,BITERI KULTUR ETXEA-OBRAK,200000.0,200000.0,0.0,11658.08,188341.92,11658.08,0.0,0.0,0.0,2019,33300,,6,,02
1 02.626.01.920.20 2019,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,25000.0,25000.0,0.0,25238.41,-238.41,25238.41,21138.4,20683.44,20683.44,2019,92020,,6,,02
1 02.626.01.920.20 2018,5997.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,0.0,8592.27,0.0,8592.27,0.0,8592.27,0.0,0.0,0.0,2018,92020,,6,,02
1 02.628.01.332.10 2019,4581.0,FUNTS BIBLIOGRAFIKOAK,44000.0,44000.0,0.0,33873.37,10126.63,33873.37,33873.37,29927.16,29927.16,2019,33210,,6,,02
1 02.629.01.132.00 2018,5998.0,IRRATIA UDALTZAINGOA,0.0,9501.41,0.0,1258.4,8243.01,1258.4,1258.4,1258.4,1258.4,2018,13200,,6,,02
1 02.629.01.342.00 2019,5901.0,INBERTSIOAK KIROLDEGIA,87500.0,142500.0,0.0,37280.4,105219.6,37280.4,29852.21,29852.21,29852.21,2019,34200,,6,,02
1 02.629.01.342.01 2019,5902.0,INBERTSIOAK-JOLAS IGERILEKUAK,26500.0,26500.0,0.0,19148.59,7351.41,19148.59,19148.59,19148.59,19148.59,2019,34201,,6,,02
1 02.643.01.151.10 2019,5631.0,PLANEAMENDUA-DOKUMENTU TEKNIKOAK,150000.0,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.643.01.151.10 2018,6000.0,AZTERLANA-GENEROA-PLANEAMENDUA,0.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.643.01.151.10 2017,5999.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,0.0,93926.25,0.0,73598.25,20328.0,73598.25,21326.25,21326.25,21326.25,2017,15110,,6,,02
1 02.643.02.151.10 2018,6001.0,PROIEKTUA-ZERBITZUEN PABILOIA,0.0,63600.0,0.0,63600.0,0.0,0.0,0.0,0.0,0.0,2018,15110,,6,,02
1 02.644.01.920.20 2018,6002.0,APLIKAZIO INFORMATIKOAK,0.0,21552.92,0.0,21552.92,0.0,21552.92,12608.2,12608.2,12608.2,2018,92020,,6,,02
1 02.644.02.920.20 2018,6003.0,PANEL INFORMATIBOAK,0.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2018,92020,,6,,02
1 02.823.01.931.00 2019,4588.0,PERTSONALARENTZAKO AURRERAKINAK,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,93100,,8,,02
1 02.933.01.011.00 2019,4589.0,MAILEGUEN AMORTIZAZIOA,365000.0,365000.0,0.0,272723.17,92276.83,272723.17,272723.17,272723.17,272723.17,2019,01100,,9,,02
1 05.200.02.133.00 2019,4591.0,ADIF-TERRENUEN ALOKAIRUA,1050.0,1050.0,0.0,1033.38,16.62,1033.38,1033.38,1033.38,1033.38,2019,13300,,2,,05
1 05.210.01.153.20 2019,4592.0,KALEAK.BIDEAK.MANTENUA.,175000.0,175000.0,0.0,96478.68,78521.32,96478.68,79382.9,75600.95,75600.95,2019,15320,,2,,05
1 05.210.01.153.20 2018,6004.0,KALEAK.BIDEAK.MANTENUA.,0.0,59910.26,0.0,49855.36,10054.9,49855.36,49855.36,49855.36,49855.36,2018,15320,,2,,05
1 05.210.01.153.70 2019,4593.0,LANDA BIDEA. MANTENUA,15000.0,15000.0,0.0,12079.52,2920.48,12079.52,11728.62,11427.41,11427.41,2019,15370,,2,,05
1 05.210.01.153.70 2018,6005.0,LANDA BIDEA. MANTENUA,0.0,4899.9,0.0,4899.9,0.0,4899.9,0.0,0.0,0.0,2018,15370,,2,,05
1 05.210.01.160.00 2019,4594.0,SANEAMENDU-ARAZKETA.MANTENUA,60000.0,60000.0,0.0,35134.02,24865.98,35134.02,11105.02,2390.02,2390.02,2019,16000,,2,,05
1 05.210.01.160.00 2018,6006.0,SANEAMENDU-ARAZKETA.MANTENUA,0.0,26351.03,0.0,24659.17,1691.86,24659.17,24659.17,24659.17,24659.17,2018,16000,,2,,05
1 05.210.01.161.00 2019,4595.0,UR SAREA.MANTENUA,100000.0,100000.0,0.0,47734.06,52265.94,47734.06,37586.54,25827.36,25827.36,2019,16100,,2,,05
1 05.210.01.161.00 2018,6007.0,UR SAREA.MANTENUA,0.0,20760.18,0.0,8107.47,12652.71,8107.47,8107.47,8107.47,8107.47,2018,16100,,2,,05
1 05.210.01.165.00 2019,4596.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,80000.0,80000.0,0.0,56977.13,23022.87,56977.13,31598.42,31598.42,30872.42,2019,16500,,2,,05
1 05.210.01.171.00 2019,4597.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,35000.0,35000.0,0.0,14575.45,20424.55,14575.45,9551.53,9551.53,9551.53,2019,17100,,2,,05
1 05.210.01.171.00 2018,6008.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,0.0,2489.62,0.0,1682.55,807.07,1682.55,1682.55,1682.55,1682.55,2018,17100,,2,,05
1 05.211.01.132.00 2019,4599.0,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,1500.0,1500.0,0.0,43.56,1456.44,43.56,43.56,43.56,43.56,2019,13200,,2,,05
1 05.211.01.153.40 2019,4600.0,ZERBITZUETAKO PABILOIA.MANTENUA,6000.0,6000.0,0.0,2576.2,3423.8,2576.2,2576.2,2576.2,2576.2,2019,15340,,2,,05
1 05.211.01.164.00 2019,4601.0,HILERRIA.MANTENU OROKORRA,9000.0,9000.0,0.0,9776.46,-776.46,9776.46,9776.46,9776.46,9776.46,2019,16400,,2,,05
1 05.211.01.241.00 2019,5632.0,MANTENUA. GABRIEL ZELAIA,3000.0,3000.0,0.0,1128.92,1871.08,1128.92,1128.92,915.51,915.51,2019,24100,,2,,05
1 05.211.01.311.01 2019,4602.0,KOMUNAK.MANTENU OROKORRA,2000.0,2000.0,0.0,871.64,1128.36,871.64,871.64,871.64,871.64,2019,31101,,2,,05
1 05.211.01.323.10 2019,4603.0,IKASTETXEAK-MANTENUA,50000.0,50000.0,0.0,20786.62,29213.38,20786.62,20786.62,20584.49,20584.49,2019,32310,,2,,05
1 05.211.01.323.10 2018,6011.0,IKASTETXEAK-MANTENUA,0.0,8874.11,0.0,8874.11,0.0,8874.11,3792.11,3792.11,3792.11,2018,32310,,2,,05
1 05.211.01.323.10 2017,6010.0,IKASTETXEAK-MANTENUA,0.0,2178.0,0.0,2178.0,0.0,2178.0,0.0,0.0,0.0,2017,32310,,2,,05
1 05.211.01.323.30 2019,4604.0,MANTEN.ERAIKINA:HAUR-ESKOLA,4000.0,4000.0,0.0,3878.97,121.03,3878.97,3878.97,3840.53,3840.53,2019,32330,,2,,05
1 05.211.01.326.01 2019,4605.0,MANTEN.ERAIKINA:MUSIKA ESKOLA,2000.0,2000.0,0.0,680.04,1319.96,680.04,680.04,680.04,680.04,2019,32601,,2,,05
1 05.211.01.326.03 2019,4606.0,MANT.ERAIKINA:H.I.I.,1000.0,1000.0,0.0,399.39,600.61,399.39,399.39,399.39,399.39,2019,32603,,2,,05
1 05.211.01.335.10 2019,5194.0,MANTENU OROKORRA.EUSKALTEGIA,1000.0,1000.0,0.0,1360.51,-360.51,1360.51,1360.51,1360.51,1360.51,2019,33510,,2,,05
1 05.211.01.920.02 2019,4609.0,MANTENU OROKORRA.UDAL ERAIKINAK,130000.0,130000.0,0.0,102629.83,27370.17,102629.83,80618.89,76722.97,76722.97,2019,92002,,2,,05
1 05.211.01.920.02 2018,6012.0,MANTENU OROKORRA.UDAL ERAIKINAK,0.0,3472.7,0.0,3394.05,78.65,3394.05,3394.05,3394.05,3394.05,2018,92002,,2,,05
1 05.211.01.929.10 2019,4610.0,MANT.ERAIKINA:EPAITEGIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,92910,,2,,05
1 05.212.01.133.00 2019,4611.0,MANT:SEMAFOROAK,3000.0,3000.0,0.0,3233.24,-233.24,3233.24,2688.74,2688.74,2688.74,2019,13300,,2,,05
1 05.212.01.153.40 2019,4613.0,MANT.MAKIN:PABILOIA,3000.0,3000.0,0.0,2663.68,336.32,2663.68,2330.92,2181.09,2181.09,2019,15340,,2,,05
1 05.212.01.241.00 2019,5633.0,MAKINARIA. GABRIEL ZELAIA,1000.0,1000.0,0.0,1112.6,-112.6,1112.6,1112.6,1112.6,1112.6,2019,24100,,2,,05
1 05.212.01.323.10 2019,4614.0,MANT.MAKIN:IKASTETXEAK,25000.0,25000.0,0.0,19636.66,5363.34,19636.66,15806.39,14730.03,14730.03,2019,32310,,2,,05
1 05.212.01.323.10 2018,6013.0,MANT.MAKIN:IKASTETXEAK,0.0,3141.16,0.0,0.0,3141.16,0.0,0.0,0.0,0.0,2018,32310,,2,,05
1 05.212.01.323.30 2019,4615.0,MANT.MAKIN:HAUR-ESKOLA,5000.0,5000.0,0.0,3426.14,1573.86,3426.14,2700.14,2550.31,2550.31,2019,32330,,2,,05
1 05.212.01.326.01 2019,4616.0,MANT.MAKIN:MUSIKA ESKOLA,3000.0,3000.0,0.0,1512.08,1487.92,1415.28,1415.28,1265.45,1265.45,2019,32601,,2,,05
1 05.212.01.326.03 2019,4617.0,MANT.MAKIN:H.I.I.,2000.0,2000.0,0.0,2304.74,-304.74,2304.74,2207.94,2058.11,2058.11,2019,32603,,2,,05
1 05.212.01.333.00 2019,4618.0,MANT.MAKIN:KULTUR ETXEA,8000.0,8000.0,0.0,9062.68,-1062.68,9062.68,3062.29,2912.46,2912.46,2019,33300,,2,,05
1 05.212.01.335.10 2019,5195.0,MANTENUA MAKINARIA.EUSKALTEGIA,1500.0,1500.0,0.0,1686.46,-186.46,1686.46,1553.36,1553.36,1553.36,2019,33510,,2,,05
1 05.212.01.920.02 2019,4621.0,MANT.MAKIN:UDAL ERAIKINAK,25000.0,25000.0,0.0,25940.54,-940.54,25940.54,21922.04,19777.58,19777.58,2019,92002,,2,,05
1 05.212.01.929.10 2019,4622.0,MANT.MAKIN:EPAITEGIA,1500.0,1500.0,0.0,1054.91,445.09,1054.91,958.11,794.95,794.95,2019,92910,,2,,05
1 05.213.01.153.40 2019,4623.0,MANT.IBILG:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,12220.83,-2720.83,12220.83,12220.83,11703.75,11703.75,2019,15340,,2,,05
1 05.213.01.161.00 2019,4624.0,MANT.IBILG:URAK,3500.0,3500.0,0.0,1343.7,2156.3,1343.7,1343.7,440.14,440.14,2019,16100,,2,,05
1 05.213.01.165.00 2019,4625.0,MANT.IBILG:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,978.95,1021.05,978.95,978.95,978.95,978.95,2019,16500,,2,,05
1 05.213.01.323.10 2019,4626.0,MANT.IBILG:IKASTETXEAK,2000.0,2000.0,0.0,2369.83,-369.83,2369.83,2369.83,2355.31,2355.31,2019,32310,,2,,05
1 05.221.01.132.00 2019,5634.0,ARGINDARRA.UDALTZAINGOA,4500.0,4500.0,0.0,3319.14,1180.86,3319.14,3319.14,3319.14,3319.14,2019,13200,,2,,05
1 05.221.01.161.00 2019,4631.0,ENERG.ELEKT:URAK,33000.0,33000.0,0.0,16634.03,16365.97,16634.03,16634.03,16634.03,16634.03,2019,16100,,2,,05
1 05.221.01.164.00 2019,5659.0,ELEKTRIZITATEA.HILERRIA,1000.0,1000.0,0.0,604.0,396.0,604.0,604.0,604.0,604.0,2019,16400,,2,,05
1 05.221.01.165.00 2019,4632.0,ENERG.ELEKT:KALEKO ARGIKUNTZA,255000.0,255000.0,0.0,162546.16,92453.84,162546.16,162546.16,162546.16,162546.16,2019,16500,,2,,05
1 05.221.01.241.00 2019,5635.0,ARGINDARRA.GABRIEL ZELAIA,2000.0,2000.0,0.0,2424.53,-424.53,2424.53,2424.53,2424.53,2424.53,2019,24100,,2,,05
1 05.221.01.323.10 2019,5197.0,ENERG.ELEKTR.IKASTETXEAK,60000.0,60000.0,0.0,33750.66,26249.34,33750.66,33750.66,33750.66,33750.66,2019,32310,,2,,05
1 05.221.01.323.30 2019,5198.0,ENERG.ELEKTR.HAUR ESKOLA,6600.0,6600.0,0.0,6384.79,215.21,6384.79,6384.79,6384.79,6384.79,2019,32330,,2,,05
1 05.221.01.324.10 2019,5199.0,ENERG.ELEKTR.HLP IKASTAROAK,6100.0,6100.0,0.0,4656.97,1443.03,4656.97,4656.97,4656.97,4656.97,2019,32410,,2,,05
1 05.221.01.326.01 2019,5200.0,ENERG.ELEKT:MUSIKA ESK,2700.0,2700.0,0.0,1772.11,927.89,1772.11,1772.11,1772.11,1772.11,2019,32601,,2,,05
1 05.221.01.326.03 2019,5201.0,ENERG.ELEKTR.HHI-EPA,2700.0,2700.0,0.0,1614.04,1085.96,1614.04,1614.04,1614.04,1614.04,2019,32603,,2,,05
1 05.221.01.333.00 2019,5202.0,ENERG.ELEKTR.KULTUR ETXEA,19465.0,19465.0,0.0,10705.37,8759.63,10705.37,10705.37,10705.37,10705.37,2019,33300,,2,,05
1 05.221.01.335.10 2019,5203.0,ENERG.ELEKT:EUSKALTEGIA,1785.0,1785.0,0.0,1123.93,661.07,1123.93,1123.93,1123.93,1123.93,2019,33510,,2,,05
1 05.221.01.342.00 2019,5204.0,ENERG.ELEKT:KIROLDEGIA,125000.0,125000.0,0.0,86074.42,38925.58,86074.42,86074.42,86074.42,86074.42,2019,34200,,2,,05
1 05.221.01.342.01 2019,5205.0,ENERG.ELEKT:KANPO IGERILEKUAK,31725.0,31725.0,0.0,26518.68,5206.32,26518.68,26518.68,26518.68,26518.68,2019,34201,,2,,05
1 05.221.01.342.09 2019,5661.0,ELEKTRIZITATEA. BESTE KIROL ERAIKUNTZAK,1800.0,1800.0,0.0,1163.08,636.92,1163.08,1163.08,1163.08,1163.08,2019,34209,,2,,05
1 05.221.01.920.02 2019,4633.0,ENERG.ELEKT:UDAL ERAIKINAK,90000.0,90000.0,0.0,52000.78,37999.22,52000.78,52000.78,52000.78,51580.32,2019,92002,,2,,05
1 05.221.01.929.10 2019,5206.0,ENERG.ELEKTR.BAKE EPAITEGIA,3700.0,3700.0,0.0,3179.08,520.92,3179.08,3179.08,3179.08,3179.08,2019,92910,,2,,05
1 05.221.02.160.00 2019,4634.0,SANEAMENTUA-ARAZKETA. AÑARBE,515000.0,515000.0,0.0,359012.2,155987.8,359012.2,359012.2,359012.2,359012.2,2019,16000,,2,,05
1 05.221.02.161.00 2019,4635.0,UR HORNIDURA-AÑARBE,432000.0,432000.0,0.0,292922.86,139077.14,292922.86,292922.86,292922.86,292922.86,2019,16100,,2,,05
1 05.221.03.241.00 2019,5636.0,GASA.GABRIEL ZELAIA,6500.0,6500.0,0.0,5016.24,1483.76,5016.24,5016.24,5016.24,5016.24,2019,24100,,2,,05
1 05.221.03.323.10 2019,5208.0,GASA.IKASTETXEAK,49500.0,49500.0,0.0,39931.14,9568.86,39931.14,39931.14,38461.21,38461.21,2019,32310,,2,,05
1 05.221.03.323.30 2019,5209.0,GASA.HAUR ESKOLA,7500.0,7500.0,0.0,3114.11,4385.89,3114.11,3114.11,2819.58,2819.58,2019,32330,,2,,05
1 05.221.03.324.10 2019,5210.0,GASA.HLP IKASTAROAK,500.0,500.0,0.0,1779.43,-1279.43,1779.43,1779.43,1779.43,1779.43,2019,32410,,2,,05
1 05.221.03.326.01 2019,5211.0,GASA.MUSIKA ESK,1500.0,1500.0,0.0,1187.01,312.99,1187.01,1187.01,1187.01,1187.01,2019,32601,,2,,05
1 05.221.03.326.03 2019,5212.0,GASA.HHI-EPA,2000.0,2000.0,0.0,330.32,1669.68,330.32,330.32,330.32,330.32,2019,32603,,2,,05
1 05.221.03.333.00 2019,5213.0,GASA.KULTUR ETXEA,12000.0,12000.0,0.0,8451.71,3548.29,8451.71,8451.71,8206.81,8206.81,2019,33300,,2,,05
1 05.221.03.335.10 2019,5214.0,GASA.EUSKALTEGIA,2400.0,2400.0,0.0,1765.96,634.04,1765.96,1765.96,1743.47,1743.47,2019,33510,,2,,05
1 05.221.03.342.00 2019,5215.0,GASA.KIROLDEGIA,15000.0,15000.0,0.0,2201.88,12798.12,2201.88,2201.88,2201.88,2201.88,2019,34200,,2,,05
1 05.221.03.342.09 2019,5660.0,GASA. BESTE KIROL ERAIKUNTZAK,900.0,900.0,0.0,2124.36,-1224.36,2124.36,2124.36,1934.69,1934.69,2019,34209,,2,,05
1 05.221.03.920.02 2019,4636.0,GASA: UDAL ERAIKINAK,31000.0,31000.0,0.0,27512.2,3487.8,27512.2,27512.2,27076.77,27076.77,2019,92002,,2,,05
1 05.221.04.153.40 2019,4637.0,ERREGAIA:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,7525.5,1974.5,7525.5,7525.5,6835.62,6835.62,2019,15340,,2,,05
1 05.221.04.161.00 2019,4638.0,ERREGAIA:URAK,3000.0,3000.0,0.0,1382.68,1617.32,1382.68,1382.68,1195.13,1195.13,2019,16100,,2,,05
1 05.221.04.165.00 2019,4639.0,ERREGAIA:KALEKO ARGIKUNTZA,2000.0,2000.0,0.0,935.15,1064.85,935.15,935.15,844.45,844.45,2019,16500,,2,,05
1 05.221.04.323.10 2019,4640.0,ERREGAIA:IKASTETXEAK,900.0,900.0,0.0,942.89,-42.89,942.89,942.89,852.23,852.23,2019,32310,,2,,05
1 05.221.04.342.00 2019,5218.0,BIOMASA HORNIDURA,30000.0,30000.0,0.0,18021.74,11978.26,18021.74,18021.74,15408.14,15408.14,2019,34200,,2,,05
1 05.221.09.323.10 2019,5220.0,GARBIKETA.PRODUKT.IKASTETXEAK,5500.0,5500.0,0.0,3448.72,2051.28,3448.72,3448.72,3448.72,3448.72,2019,32310,,2,,05
1 05.221.09.323.30 2019,5221.0,GARBIKETA.PRODUKT.HAUR ESKOLA,500.0,500.0,0.0,336.32,163.68,336.32,336.32,336.32,336.32,2019,32330,,2,,05
1 05.221.09.324.10 2019,5222.0,GARBIKETA.PRODUKT.HLP IKASTAROAK,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,32410,,2,,05
1 05.221.09.326.01 2019,5223.0,GARB PRODUKTUAK.MUSIKA ESK,500.0,500.0,0.0,347.8,152.2,347.8,347.8,347.8,347.8,2019,32601,,2,,05
1 05.221.09.326.03 2019,5224.0,GARBIKETA.PRODUKT.HHI-EPA,250.0,250.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,2019,32603,,2,,05
1 05.221.09.333.00 2019,5225.0,GARBIKETA.PRODUKT.KULTUR ETXEA,1250.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,2019,33300,,2,,05
1 05.221.09.335.10 2019,5226.0,GARBIKETA PRODUKTUAK.EUSKALTEGIA,500.0,500.0,0.0,211.42,288.58,211.42,211.42,211.42,211.42,2019,33510,,2,,05
1 05.221.09.342.00 2019,5227.0,GARB PRODUKTUAK.KIROLDEGIA,3000.0,3000.0,0.0,2322.9,677.1,2322.9,2322.9,2322.9,2322.9,2019,34200,,2,,05
1 05.221.09.342.01 2019,5228.0,GARB PRODUKTUAK.KANPO IGERILEKUAK,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2019,34201,,2,,05
1 05.221.09.920.02 2019,4643.0,GARBIK.PROD.:UDAL ERAIKINAK,3500.0,3500.0,0.0,1881.95,1618.05,1881.95,1881.95,1559.24,1559.24,2019,92002,,2,,05
1 05.221.11.153.40 2019,4645.0,ERREMINTAK:OBRETAKO LANTALDEA,4000.0,4000.0,0.0,2667.65,1332.35,2667.65,2667.65,2667.65,2667.65,2019,15340,,2,,05
1 05.221.11.153.40 2018,6014.0,ERREMINTAK:OBRETAKO LANTALDEA,0.0,1316.52,0.0,1316.52,0.0,1316.52,1316.52,1316.52,1316.52,2018,15340,,2,,05
1 05.221.11.161.00 2019,4646.0,TRESNAK.ERREMINTAK-UR ZERBITZUA,2000.0,2000.0,0.0,440.0,1560.0,440.0,440.0,440.0,440.0,2019,16100,,2,,05
1 05.221.11.165.00 2019,4648.0,TRESNAK:KALEKO ARGIKUNTZA,3000.0,3000.0,0.0,20.59,2979.41,20.59,20.59,20.59,20.59,2019,16500,,2,,05
1 05.221.99.161.00 2019,4649.0,B.HORNIDURAK:URAK,1000.0,1000.0,0.0,332.82,667.18,332.82,332.82,332.82,332.82,2019,16100,,2,,05
1 05.226.01.153.40 2019,4650.0,KANONAK:ZERBITZU PUBLIKOAK,1200.0,1200.0,0.0,1070.9,129.1,1070.9,1070.9,1070.9,1070.9,2019,15340,,2,,05
1 05.226.01.160.00 2019,4651.0,SANEAMENDUKO KANONA,32000.0,32000.0,0.0,38578.07,-6578.07,38578.07,38578.07,38578.07,38578.07,2019,16000,,2,,05
